,year,month,day,tp,ssr,temp,wind_speed,wind_direct,dvs,wlv,wst,wso,tagp,lai
202,2021,6,24,3.4209529809585415e-05,15493945.509195749,301.8288414585471,52.30030811515275,179.9244747827775,0.19,23,10,0,33,0.04
203,2021,6,25,0.0001083301777303,16962247.825991057,300.1430563596717,88.96956653933621,180.15705185802145,0.21,26,11,0,38,0.04
204,2021,6,26,0.0002052571788575,26533627.527064845,302.1444117454824,74.03565713724657,180.07677952389375,0.23,29,13,0,41,0.05
205,2021,6,27,0.0169736283738553,21731963.790693957,301.81547105459026,22.75300498620963,178.70839235734636,0.26,33,16,0,49,0.06
206,2021,6,28,0.0005445016828025,23967444.35416532,303.91890156738214,49.49072581085073,179.542125701418,0.28,37,18,0,55,0.07
207,2021,6,29,0.0681567865572951,11897230.83668128,299.3828841992297,62.112697145998204,179.59389203888617,0.3,43,22,0,65,0.08
208,2021,6,30,0.0369420160031248,23059954.948136576,300.0670391436275,43.801315404591925,179.76367377093734,0.32,47,25,0,72,0.09
209,2021,7,1,0.0290609955732418,14300221.338087538,299.11389467446617,29.822576192681783,178.8090975055563,0.34,54,30,0,84,0.1
210,2021,7,2,0.0155753138428886,17276544.822941065,300.51983578084975,9.44191585690244,180.274824856991,0.35,58,34,0,92,0.11
211,2021,7,3,0.0044215817278887,20940177.12530066,300.18403017824875,5.850822345131032,176.94702590075374,0.37,64,38,0,102,0.13
212,2021,7,4,2.5657147357194265e-05,23599181.526695043,302.76577611000806,67.57595649400055,180.32041977334345,0.39,73,45,0,118,0.15
213,2021,7,5,0.0194310129318438,22132174.38983222,302.15871664003805,51.61333932173319,180.14219572188117,0.41,84,54,0,138,0.18
214,2021,7,6,3.135873565879299e-05,22296230.514613826,301.75616684349194,46.863798147619285,180.26446340888307,0.44,97,63,0,160,0.21
215,2021,7,7,0.0283055351232801,19542246.251503773,301.5364537268592,31.83084635868609,180.05314845722566,0.46,110,74,0,185,0.24
216,2021,7,8,0.01035123356155,22685216.221003875,302.47917503164564,51.27589398814686,180.19755474490933,0.48,120,82,0,203,0.27
217,2021,7,9,0.0082202649338279,23905275.71740597,304.28982245134256,66.95135540686826,180.06696740496457,0.5,138,98,0,237,0.32
218,2021,7,10,0.0005559048594057,25132242.840114668,305.7488857540916,75.39887428918898,180.03399908571728,0.52,165,121,0,286,0.39
219,2021,7,11,0.4296032753487595,11155524.46201079,303.274426531501,92.15810747634411,179.66590793768071,0.54,197,150,0,347,0.48
220,2021,7,12,0.237257343200221,11033777.548357075,302.15235491557485,115.71050134325336,180.0608207564179,0.57,217,168,0,385,0.54
221,2021,7,13,0.0023134194533731,19078571.83567368,303.54104388782054,70.03327472933422,180.0584659451761,0.58,238,188,0,426,0.6
222,2021,7,14,0.2435347919202798,19436904.950328223,301.7990455852134,41.582075594883534,179.37308703565228,0.61,281,229,0,510,0.73
223,2021,7,15,0.1223361293932241,10512251.76220926,300.4340064135146,34.73667461177796,179.0014553753559,0.63,323,270,0,593,0.86
224,2021,7,16,0.3537179858486491,13216155.7345965,299.93502437552803,40.088057430621824,178.42311848032654,0.65,355,301,0,656,0.96
225,2021,7,17,0.0977494552396608,10909008.54819423,300.5798947728165,69.6931624811839,178.6957439005975,0.67,394,340,0,735,1.08
226,2021,7,18,0.0086778173950311,17985008.246011075,300.6832638098582,46.99332379387381,178.39034198090468,0.69,443,389,0,832,1.24
227,2021,7,19,0.0,23917795.79008667,301.4299577405052,55.34167405037952,178.4479852347377,0.71,517,463,0,981,1.49
228,2021,7,20,0.0065668043263647,14731947.98224964,300.92802846293665,60.49197277449021,178.48803602796283,0.73,610,556,0,1166,1.8
229,2021,7,21,0.012532091086911,9453226.304079624,301.0321163389007,60.94997040948746,178.91548649916334,0.75,661,608,0,1269,1.98
230,2021,7,22,0.0022378734083769,11180564.607372193,299.15314327962943,49.01033365162325,177.8828020197302,0.77,716,663,0,1379,2.17
231,2021,7,23,0.0003435206951711,18997407.2265712,301.37953119009853,22.43441149650375,180.04459249357873,0.79,774,721,0,1495,2.38
232,2021,7,24,0.0070371853612465,22474101.892008606,301.8776865633243,25.123306111487302,179.7042535436396,0.81,868,814,0,1681,2.71
233,2021,7,25,0.0004333207109213,24298578.69023765,303.1064698172814,45.554736231253344,180.08933467668905,0.83,998,944,0,1942,3.19
234,2021,7,26,0.0035577911001967,22949001.20058692,303.2659442322166,36.862194954697216,178.9169197853882,0.85,1147,1094,0,2241,3.74
235,2021,7,27,0.2676867199658462,5779232.56226014,300.6508801164038,58.2572668542695,177.79585207216158,0.87,1309,1255,0,2564,4.35
236,2021,7,28,0.4205377499492198,5174815.260433197,298.7126747299265,109.5759468622442,177.6257487124143,0.89,1383,1330,0,2713,4.64
237,2021,7,29,0.324031240959307,2739013.5340706203,295.6442029638076,73.12520301576765,182.4901392014608,0.91,1449,1396,16,2861,4.9
238,2021,7,30,0.0006628096400606,15929557.69315531,300.3795543651425,50.45435226930803,181.1307654781581,0.93,1505,1452,52,3010,5.12
239,2021,7,31,0.0436627632136327,24130205.299014427,303.87839499410467,69.51712412335756,180.10474771748207,0.95,1587,1534,144,3265,5.44
240,2021,8,1,0.0571484449439859,11042412.08124032,300.8936679624458,47.38205207549484,177.31580383918703,0.97,1666,1614,299,3580,5.77
241,2021,8,2,0.0100390716020376,21529483.99458193,298.9767402080716,47.644406404248784,177.89310809976422,0.98,1710,1665,490,3873,5.97
242,2021,8,3,4.5612706412789805e-05,23705386.28115892,300.82591739400925,31.68322587922264,178.9386675318075,1.0,1737,1697,727,4174,6.09
243,2021,8,4,0.0006870413903424,19468852.721996214,302.368941082895,53.79577539224964,180.08565614961614,1.03,1743,1711,980,4456,6.14
244,2021,8,5,0.0374950700683797,10205725.844854169,300.82994289197467,31.553278268089382,180.09269422364065,1.05,1749,1725,1230,4732,6.17
245,2021,8,6,0.0023789877188415,22579443.19318416,301.77841490814035,12.888099194070236,177.96322394559573,1.08,1746,1730,1331,4844,6.18
246,2021,8,7,0.0227065754111115,20066362.397516567,300.6352453698416,11.90790088282563,179.88690872558223,1.11,1749,1744,1585,5124,6.21
247,2021,8,8,0.0046467944658018,23068589.48101982,301.1315317618692,6.450446791042408,177.18821970258537,1.14,1748,1753,1739,5293,6.22
248,2021,8,9,0.013120780079051,13432019.056677552,300.6227016306456,38.84277516321923,180.50682522899697,1.16,1750,1767,1990,5569,6.24
249,2021,8,10,0.0065012360608964,21422415.786829725,301.2070098487216,52.91763749608463,180.29272203458927,1.19,1749,1778,2199,5798,6.25
250,2021,8,11,0.003177210081065,20774394.09394241,301.39430332995386,24.98965683673376,178.01889909990635,1.22,1748,1790,2421,6040,6.26
251,2021,8,12,0.0013256192801213,14910251.086288588,298.77593255509805,89.09151729570256,177.92905853013357,1.24,1746,1801,2623,6260,6.26
252,2021,8,13,0.0074476997189615,19610890.78792555,297.8372726902232,82.55886020194946,178.1049528272219,1.27,1740,1807,2733,6380,6.25
253,2021,8,14,5.986667716678662e-05,22990878.68507064,298.7106619809438,76.7386470746314,178.40887425815745,1.29,1735,1814,2851,6507,6.24
254,2021,8,15,0.0019984066997099,20587024.73037606,299.8894859297938,30.017092267045093,178.87132030898886,1.32,1733,1827,3105,6782,6.25
255,2021,8,16,0.002102460686214,21614534.14348186,300.9471136363265,28.638893330765477,179.09897826307508,1.34,1730,1840,3338,7034,6.24
256,2021,8,17,0.0055604739911327,20868078.77572559,298.3041585703244,76.94522575316927,177.86364407795304,1.37,1727,1853,3581,7295,6.24
257,2021,8,18,0.0008039239505252,21002777.488704164,299.43514378888847,74.39256406072427,178.4505797467243,1.39,1722,1863,3769,7497,6.23
258,2021,8,19,0.2926810576829737,8750807.054027885,298.45356924034604,58.69996471315264,179.09788169135103,1.42,1717,1875,3997,7741,6.22
259,2021,8,20,0.0058070676851769,14138755.573170912,296.40272179472805,41.05452209258232,177.78483102021173,1.44,1710,1880,4080,7831,6.2
260,2021,8,21,0.0224357499667856,19648451.00596765,299.5359250058095,23.57196570938148,179.91185480867915,1.46,1703,1885,4175,7932,6.18
261,2021,8,22,0.0039854102228165,7576510.581906969,299.00128855727166,50.36344242182295,180.1967768297637,1.49,1698,1896,4388,8159,6.17
262,2021,8,23,0.0050701373971954,18623531.952726822,299.66470499875805,8.796020926250629,178.2239155539847,1.51,1691,1900,4464,8240,6.15
263,2021,8,24,0.0004490000787507,23423037.055876903,299.56403160767536,49.74252890060406,180.7835396691369,1.54,1685,1873,4677,8465,6.13
264,2021,8,25,3.278413273419267e-05,23581912.46092856,299.1297810146513,75.85684210394695,181.0076057330689,1.56,1678,1848,4898,8700,6.11
265,2021,8,26,2.4231750281794584e-05,17476002.532543957,297.3396205042431,104.95217772415717,180.59669344356388,1.58,1672,1823,5127,8942,6.09
266,2021,8,27,2.2806353206394903e-05,20523129.18704007,294.6234516939941,123.2680885298513,180.4305456355117,1.61,1665,1795,5300,9124,6.07
267,2021,8,28,0.0422231121674794,17202287.840145186,295.987628258986,33.644058161813625,179.68779470378755,1.62,1658,1770,5495,9329,6.05
268,2021,8,29,0.1961146820158943,8046660.897399497,293.50188326531367,58.50184720980014,178.11639045100182,1.64,1651,1743,5676,9519,6.03
269,2021,8,30,0.4063407950782423,4719343.6508421805,295.07883615133704,124.68421213143291,177.94010717600122,1.66,1645,1713,5768,9615,6.01
270,2021,8,31,0.0571128100171009,4220267.650190791,293.7414003942586,151.21468574885705,177.5714238545718,1.68,1638,1682,5854,9705,6.0
271,2021,9,1,0.0002166603554607,14476365.808905676,295.9419460454673,40.776998210474304,178.31687164266793,1.7,1632,1652,5944,9799,5.98
272,2021,9,2,2.993333858339331e-05,18857959.520506844,296.7129007897453,35.77925115292641,180.3295441490314,1.72,1626,1624,6065,9925,5.96
273,2021,9,3,0.0207024671231,16185571.593143435,298.0451249646362,47.65069454845475,179.61039971139522,1.74,1621,1596,6198,10062,5.94
274,2021,9,4,0.13718734152181,6613328.43878132,293.56859151731265,102.76515557986644,178.0268902009716,1.76,1599,1569,6340,10209,5.88
275,2021,9,5,0.0270654396676827,5640648.309484106,294.55221475678394,137.44794774557843,177.43959951523718,1.78,1594,1541,6431,10303,5.86
276,2021,9,6,0.0060308550260146,9283126.006279755,292.68175993874314,133.21598810836235,183.1062738224547,1.79,1556,1512,6522,10397,5.75
277,2021,9,7,3.4209529809592354e-05,21746210.769951303,295.03545422236994,91.99124456658184,180.41991728260143,1.81,1525,1485,6613,10490,5.65
278,2021,9,8,0.0,22156782.808549464,296.9146069913717,140.83457933199955,180.14180811854982,1.83,1522,1460,6806,10688,5.64
279,2021,9,9,4.276191226199044e-06,21500990.03606723,298.7580334659303,123.50016248053151,180.10930055802103,1.85,1486,1435,6995,10881,5.52
280,2021,9,10,0.0003976857840363,19000429.313080337,300.26004739429294,94.91319321399465,180.08750669313372,1.87,1437,1409,7176,11065,5.36
281,2021,9,11,0.0,20866351.86914894,301.3528263241312,80.03482773680025,180.07076354974473,1.89,1436,1384,7349,11242,5.36
282,2021,9,12,0.0001097555748057,19817687.8504792,300.5714843574244,42.83278970921804,179.77956422679506,1.92,1363,1358,7513,11408,5.12
283,2021,9,13,6.556826546838534e-05,20239916.50846973,298.90399370912434,97.94101270858722,178.08454632382242,1.95,1270,1333,7675,11571,4.8
284,2021,9,14,0.004615435730143,16720912.631904442,295.6309763276353,140.76117023712453,177.9774423293875,1.97,1218,1307,7832,11729,4.63
285,2021,9,15,2.4231750281794584e-05,20263661.473898645,296.2180161336164,67.4690312618652,178.04702487645355,2.0,1164,1282,7986,11883,4.44
286,2021,9,16,0.0026469623690165,17270068.923278634,295.6135804257132,92.23795575521568,177.26055793044867,2.02,1105,1256,8134,12032,4.23
287,2022,6,14,0.0060132422055716,25091725.30550692,295.9565918481932,22.214467552737,177.09602612378382,0.0,8,3,0,10,0.01
288,2022,6,15,0.000725010462356,25894798.77253844,298.95113732321346,54.92622175256439,178.57418597558606,0.02,9,3,0,12,0.01
289,2022,6,16,0.0743434417363948,24474508.45355805,301.80820034087,59.238154808929984,179.39149267575294,0.03,10,3,0,13,0.02
290,2022,6,17,9.503882465171363e-06,26323133.436601,305.39396294678266,36.70018780847138,180.19074926734103,0.05,11,4,0,15,0.02
291,2022,6,18,1.493467244536445e-05,25105556.49546656,306.6467802003403,63.79551826511933,180.22042942043507,0.08,13,5,0,18,0.02
292,2022,6,19,9.503882465171363e-06,27144360.34045455,306.55706088771734,32.38879134257891,180.10036229717218,0.1,15,5,0,20,0.02
293,2022,6,20,0.00069921420995,25887450.952872384,306.5124596570778,60.687105399120384,180.2169043019336,0.12,17,6,0,23,0.03
294,2022,6,21,-1.6653345369377348e-16,25148346.739404198,305.9375081419946,86.41835718422259,180.01091149907955,0.14,19,7,0,27,0.03
295,2022,6,22,0.2207086624926511,19338814.73166972,303.7095444184051,59.969758907242245,180.51707613884955,0.17,22,9,0,31,0.04
296,2022,6,23,0.001698479566306,25832126.19303383,303.1943956440638,24.97895939751468,182.1420991892904,0.19,25,11,0,36,0.04
297,2022,6,24,2.036546242555753e-05,27578313.92543821,305.5630037391184,33.240829720612965,179.5432422907003,0.21,29,13,0,42,0.05
298,2022,6,25,1.357697495031618e-05,25010467.064494044,306.6045200022563,115.88668980722392,180.229713836313,0.24,34,16,0,49,0.06
299,2022,6,26,0.611428205315331,13088845.768658,301.8813500074815,48.54275778449501,179.5680417775655,0.26,39,19,0,58,0.07
300,2022,6,27,0.0297878830413737,11141241.332466384,299.28949253506687,44.94613772174496,180.75959658647415,0.28,43,21,0,64,0.08
301,2022,6,28,0.1013466872154233,16840988.269896224,299.2455297678516,29.906720576077,177.21258572280752,0.3,46,24,0,70,0.08
302,2022,6,29,0.0380440415087662,18970127.0743081,298.8706605287328,47.250126708508375,177.6745033181612,0.32,50,26,0,77,0.09
303,2022,6,30,0.1309553541874506,21129521.606756687,298.89212506099693,27.97139711042409,177.64410342788372,0.34,57,31,0,88,0.11
304,2022,7,1,0.0035340865796122,22327216.212324142,300.16786619178856,23.906518234123368,179.57891057608245,0.36,62,35,0,97,0.12
305,2022,7,2,0.0255070628394843,22601678.888085727,302.28872007519857,50.09886492719802,179.46714806548093,0.38,72,43,0,114,0.14
306,2022,7,3,0.0132945738715191,15142345.252978103,300.85062681651607,46.27873681451954,179.5951264243077,0.4,82,51,0,133,0.17
307,2022,7,4,0.0910553402029522,17211404.8260028,300.67012408556326,56.406926869468,179.8670317947142,0.42,90,56,0,146,0.18
308,2022,7,5,0.2001626263000754,11582542.737116104,300.22733449930814,22.60429979107258,178.0345586262557,0.44,102,66,0,168,0.22
309,2022,7,6,0.9644865773228486,7316052.859253818,297.2784543606347,64.82004748370287,183.00825702867004,0.46,111,73,0,184,0.24
310,2022,7,7,-1.6653345369377348e-16,27150411.48606189,302.3674943005478,55.70798450268507,180.2996771701316,0.48,121,82,0,203,0.27
311,2022,7,8,9.503882465171363e-06,26645140.82784884,304.2940120788121,78.63672251481988,180.21653480011284,0.5,145,102,0,247,0.33
312,2022,7,9,0.0352594039464209,22045837.941582747,304.66635786725385,20.39517730243256,179.4897672683833,0.52,174,128,0,302,0.41
313,2022,7,10,0.122506402675761,5836115.533572482,296.80431926054905,47.60361902126784,177.0289168276241,0.54,207,156,0,363,0.5
314,2022,7,11,0.1535352212276096,15558577.62582598,299.59446523073603,37.876925773920846,178.27282352835914,0.56,226,174,0,400,0.56
315,2022,7,12,0.0473972195521584,10920374.517798403,296.9311606608413,55.96145456932224,181.40441080270625,0.58,247,194,0,441,0.62
316,2022,7,13,0.006830576097591,13214190.927667229,299.3446436137174,22.05400022465772,181.09311224482715,0.6,271,216,0,487,0.69
317,2022,7,14,0.0010780118110687,20099097.954763606,303.26590354758423,20.79011230272192,177.35921313101795,0.62,303,247,0,550,0.79
318,2022,7,15,-1.6653345369377348e-16,22975553.24168221,305.2662398589044,15.385288267190615,178.96916148192386,0.64,357,300,0,657,0.96
319,2022,7,16,0.3322150000635258,7121983.975132638,299.3921027282563,9.459835089167894,178.0102512690513,0.66,418,362,0,780,1.15
320,2022,7,17,2.036546242555753e-05,25402927.079598792,302.3612312783858,3.511467182974534,176.9617190224525,0.68,456,400,0,856,1.27
321,2022,7,18,0.0002213046916928,22624586.796456374,302.66918347003497,16.44463236715402,180.46586933614344,0.7,546,489,0,1035,1.57
322,2022,7,19,0.0076859255194719,5611358.696728354,299.68874499638946,16.392759705688363,180.90017222177516,0.72,635,578,0,1213,1.87
323,2022,7,20,0.0336016553049661,11742898.095710663,296.5854175150783,11.757145740588092,179.74841497375695,0.74,688,632,0,1320,2.05
324,2022,7,21,1.2219277455267907e-05,24507789.754398428,300.3700766791673,37.96057102073545,180.05493545412264,0.75,746,690,0,1436,2.25
325,2022,7,22,0.5401260059678457,16397525.741815312,299.1591547874511,60.5236692830756,177.9103982765788,0.77,863,807,0,1670,2.66
326,2022,7,23,0.004665048592988,19325847.99108256,297.8111456776339,27.63428423006206,181.62704578299775,0.79,952,896,0,1848,2.97
327,2022,7,24,1.493467244536445e-05,26040458.49180089,300.512758052986,90.3328752971764,180.18030461405024,0.81,1075,1019,0,2094,3.42
328,2022,7,25,0.0008254800769895,24182756.79034692,301.2462309154141,72.36131329171137,179.80536889737965,0.83,1238,1182,0,2420,4.01
329,2022,7,26,0.218708774082444,14490982.65081637,299.8252545571066,23.86489449710376,178.81998027310266,0.85,1397,1341,0,2737,4.6
330,2022,7,27,0.0123523318099551,20160906.08489574,300.7107425205562,33.465126842205294,178.1482467299625,0.87,1535,1479,0,3013,5.12
331,2022,7,28,0.10458615343861,6863945.837448129,296.8586190546339,10.14733179405163,180.9117908207029,0.89,1710,1654,0,3364,5.79
332,2022,7,29,0.0168490259135572,19265336.53500914,299.19913475901984,50.91354241980434,178.44886167269095,0.91,1774,1722,9,3509,6.05
333,2022,7,30,0.025637401799009,19135669.129137527,299.4832205798085,29.21328262840388,178.27054140273523,0.93,1876,1831,65,3783,6.47
334,2022,7,31,0.0033209280728895,20595291.89456564,300.9869539591121,33.76738413426201,177.74288668836377,0.95,1937,1904,141,4005,6.74
335,2022,8,1,0.0020134653851574,22097704.903931394,302.7268579993624,34.22276071864029,178.7343592108242,0.97,1998,1980,287,4304,7.02
336,2022,8,2,0.0078461338238877,20906925.893343758,303.36991227970304,63.61435353101378,180.12372981635934,0.99,2030,2032,476,4596,7.19
337,2022,8,3,0.0056181522345123,21802495.443230357,304.0178614462966,73.72218912974886,180.0618097253824,1.0,2031,2054,669,4833,7.23
338,2022,8,4,0.0018315339208208,22357904.16504709,304.9961090243894,83.91003213717195,180.2570093406143,1.03,2023,2067,906,5096,7.23
339,2022,8,5,0.0002348816666433,23131154.128728144,305.08315287123423,81.80262018793252,180.317891657972,1.06,2014,2080,1146,5362,7.23
340,2022,8,6,0.0026475101153452,20240435.427163664,305.4047560189551,88.1285924332681,180.20431671158624,1.09,2004,2093,1380,5621,7.22
341,2022,8,7,0.0070871809241553,18655035.27804008,304.9670437370741,60.601509356845554,180.2585792016282,1.12,1993,2105,1595,5857,7.2
342,2022,8,8,0.2654773796943949,5039525.436834542,299.75274335391936,80.20515212410379,177.76136423409838,1.15,1977,2111,1699,5972,7.16
343,2022,8,9,0.0586375971136686,4565807.180716919,293.5975303014828,114.90612011469788,177.5745537164177,1.18,1960,2115,1782,6063,7.11
344,2022,8,10,0.0596327893775395,7663129.282303501,295.52191986833265,11.80861803126736,177.23804838337898,1.2,1944,2121,1887,6177,7.07
345,2022,8,11,0.0175604594009629,17389481.396733146,299.74687557102004,18.77478156342052,179.88526991323823,1.22,1929,2127,1995,6295,7.03
346,2022,8,12,0.0125519133417273,17922414.434865475,304.16057322313543,33.47466533530337,179.74957342598412,1.24,1914,2133,2097,6406,6.99
347,2022,8,13,0.1877546288928231,14228622.266269475,302.8478316167552,28.67580740509304,178.21082354987934,1.27,1902,2143,2289,6615,6.96
348,2022,8,14,0.0025972753080284,16573873.413800703,304.76881604534225,93.25127546214468,180.5374356852537,1.3,1889,2150,2426,6763,6.92
349,2022,8,15,-1.6653345369377348e-16,19989745.109145213,302.85819904664487,36.54444223920399,177.33567785451515,1.33,1876,2158,2575,6925,6.88
350,2022,8,16,0.0022334123793553,21571255.23609265,299.7710459720824,55.09841486377445,178.0004739562887,1.36,1862,2163,2657,7013,6.84
351,2022,8,17,8.281954719781964e-05,22995435.57724919,302.1580478943606,50.09017224255867,179.43160950883814,1.39,1851,2176,2897,7271,6.81
352,2022,8,18,0.006136792677621,12461687.748925636,304.191614706764,117.96814508617943,180.14385887543875,1.42,1840,2188,3131,7522,6.77
353,2022,8,19,0.261895773702456,6299028.172534138,300.05497977777014,50.50211918105179,177.54108838277503,1.45,1828,2197,3286,7688,6.73
354,2022,8,20,2.308085741565408e-05,13692663.655333476,298.0193455599928,56.50856065889665,178.56991076692697,1.48,1815,2201,3370,7777,6.69
355,2022,8,21,0.0103089970799064,21393610.890048537,302.82031688347035,98.03305157286222,179.97324193951408,1.5,1803,2211,3553,7972,6.65
356,2022,8,22,0.2833949135365558,8037003.635899982,299.1446221437935,76.27964591727434,177.56604420407967,1.53,1791,2178,3776,8209,6.62
357,2022,8,23,1.357697495031618e-05,23517562.998225547,297.220293382984,96.06112103549486,178.18071852406138,1.56,1779,2139,3854,8292,6.58
358,2022,8,24,0.0121106616558364,19127889.08478523,296.4721662648173,24.94292198952696,178.93654976478308,1.58,1767,2109,4090,8541,6.54
359,2022,8,25,0.0030656809438203,14673813.693095343,294.4301474127971,83.9697030607169,180.4930867476545,1.6,1756,2076,4269,8729,6.5
360,2022,8,26,0.00014255823698,21493454.79256968,296.49694472628386,35.71893831180788,177.55832880759814,1.62,1744,2042,4410,8878,6.46
361,2022,8,27,0.0123143162800937,21221585.46492553,295.58780321311536,61.72613976518434,178.5027506339802,1.64,1733,2012,4624,9102,6.43
362,2022,8,28,0.1187876692368219,2262914.052437082,290.28542528042885,36.31899608495298,178.50119247203108,1.66,1722,1981,4825,9313,6.39
363,2022,8,29,0.0079642535059569,12345851.533013662,292.84171121920446,24.02994216329192,177.73743636029565,1.67,1712,1946,4923,9416,6.36
364,2022,8,30,0.0011716929382271,16384991.225914389,294.25019193620795,57.27587811679111,180.81102019313573,1.69,1702,1911,5022,9519,6.33
365,2022,8,31,0.0004616171483164,21349956.19673843,297.6718998450984,38.576101810935405,181.60820546564597,1.71,1693,1879,5178,9681,6.3
366,2022,9,1,1.9007764930509263e-05,20584054.05272344,296.2130413236163,99.8273302882102,178.02425637323233,1.73,1683,1850,5391,9902,6.27
367,2022,9,2,1.357697495031618e-05,21798173.196367968,295.9683882200325,91.48625196389057,178.06661066434756,1.75,1675,1820,5601,10120,6.24
368,2022,9,3,-1.6653345369377348e-16,13388377.476221427,295.20232331994526,48.56182877472837,177.69117643751832,1.77,1666,1790,5799,10324,6.21
369,2022,9,4,6.788487475074823e-06,21215534.31931819,297.9278324691779,41.74898064072657,180.21909507749504,1.78,1658,1759,5938,10467,6.18
370,2022,9,5,0.0004887710982174,21608858.783795413,297.50088285644927,50.13762207713497,177.88711309095635,1.8,1650,1729,6133,10668,6.15
371,2022,9,6,1.357697495031618e-05,22764627.59479772,298.73405975895497,35.855525837897105,181.91018191280784,1.82,1642,1699,6324,10863,6.13
372,2022,9,7,-1.6653345369377348e-16,23026987.979344614,299.75414189284885,45.91513715999002,180.6258125986541,1.84,1635,1670,6516,11061,6.1
373,2022,9,8,1.7650067435460992e-05,20541263.808785804,299.2170117348998,91.7403596471482,180.363651169472,1.84,1628,1636,6516,11061,6.08
374,2022,9,9,4.616171483147469e-05,18597117.170084096,298.4026060326879,48.5351198217029,180.1233821321622,1.84,1621,1603,6517,11061,6.06
375,2022,9,10,3.3942437376047185e-05,20172143.92673795,298.050934297985,20.40529365029389,177.37770680297638,1.86,1614,1573,6625,11172,6.04
376,2022,9,11,0.0036956525815231,18590633.79979052,298.2760078565573,3.415697516801292,179.55095225411534,1.88,1608,1545,6804,11353,6.01
377,2022,9,12,-1.6653345369377348e-16,20919892.633930918,298.0713955305825,34.89885175721325,178.27606527204193,1.91,1577,1517,6975,11527,5.91
378,2022,9,13,4.751941232653684e-05,18702147.768840104,295.76301581855256,124.32838797123983,177.78480839125007,1.93,1524,1489,7151,11705,5.73
379,2022,9,14,0.0348032175880845,11604153.97142804,294.9860970402525,118.6983688405731,177.48638177506888,1.94,1466,1460,7324,11879,5.53
380,2022,9,15,0.0103633049797084,12327698.096191635,294.45480426218273,126.33409055782896,177.22268552221092,1.96,1349,1432,7429,11985,5.12
381,2022,9,16,2.036546242555753e-05,19963379.40328465,297.15179537846376,19.2063852951695,180.08215902154987,1.98,1260,1404,7537,12093,4.8
382,2022,9,17,1.629236994041272e-05,20321693.66817654,299.2010501492926,46.68875844663216,180.16017703016055,2.0,1260,1376,7691,12248,4.8
383,2023,6,14,2.2209772860794924e-05,26975231.31691285,302.3291345930567,55.17050054173713,179.88252751618407,0.0,8,3,0,10,0.01
384,2023,6,15,1.2338762700438157e-05,28006539.24767746,304.9895725760652,86.59765887907032,180.15584352456625,0.02,9,3,0,12,0.01
385,2023,6,16,0.0007033094739254,21685888.30438958,304.4833434295185,68.42645300020739,180.1475538329533,0.04,10,4,0,14,0.02
386,2023,6,17,0.0011141902718503,17783748.692151044,299.8923408982094,81.47562073626118,180.1796936615815,0.06,12,4,0,16,0.02
387,2023,6,18,0.00978772351213,17228429.03712395,299.75369086465486,51.23308580170848,179.66682259962442,0.08,13,4,0,17,0.02
388,2023,6,19,0.0144264813493633,7409308.096656693,296.0740960314573,36.412731469779445,177.77123718375023,0.1,15,5,0,20,0.02
389,2023,6,20,1.4189577105507e-05,26383533.18408998,300.7021930849749,7.9132016248520305,181.7315898242191,0.12,16,6,0,21,0.03
390,2023,6,21,7.403257620275383e-06,27957888.512312025,304.2187672547824,20.9153327749463,181.3084739112701,0.14,18,7,0,25,0.03
391,2023,6,22,2.529446353589579e-05,28286609.69721362,305.4027288061812,74.1111404478029,180.4606378785032,0.16,21,8,0,29,0.03
392,2023,6,23,4.4419545721600256e-05,27307020.566206865,305.6694592907371,94.1687238822176,180.38437120792148,0.18,24,10,0,34,0.04
393,2023,6,24,2.961303048104602e-05,25995642.185906097,304.45059118804033,69.09346880554935,179.452217010082,0.21,28,12,0,40,0.05
394,2023,6,25,0.0385746738304094,19763088.52017185,299.1481278387639,54.65553828113031,178.6685837208361,0.23,32,14,0,46,0.05
395,2023,6,26,0.0240747768429784,21241018.96748942,301.5145361924696,51.57230886834906,180.3334378514216,0.25,35,17,0,52,0.06
396,2023,6,27,0.0007378580094867,23698100.250900548,304.27551985409593,79.55606755306111,180.1883133535765,0.27,40,20,0,60,0.07
397,2023,6,28,0.3757689978463781,11629649.815879976,300.03469365176653,21.475074802991184,180.9843160626436,0.29,45,24,0,69,0.08
398,2023,6,29,1.3572638970473644e-05,25107218.396845385,301.6917954973246,11.557917437062596,178.52044240340587,0.31,49,26,0,75,0.09
399,2023,6,30,2.344364913083388e-05,28254614.16854986,304.03898336810727,43.61431270095444,180.07256944529482,0.33,56,31,0,88,0.11
400,2023,7,1,1.048794829536931e-05,24980551.16692997,303.5888672601465,71.70966565734454,180.01930938080386,0.35,66,39,0,105,0.13
401,2023,7,2,0.000221480790473,22178531.78682877,303.70711867259536,42.58339406899553,180.2545058818346,0.37,77,47,0,124,0.15
402,2023,7,3,0.0760296049457533,16064317.747659098,301.5470528063112,41.79422741348872,180.13201179376696,0.4,88,55,0,144,0.18
403,2023,7,4,0.0094811052590239,13119414.225854006,299.42303796841657,55.274879558631454,181.16012130276923,0.42,96,61,0,157,0.2
404,2023,7,5,9.871010160367176e-06,27786076.906336788,305.3611236977875,119.82695749969623,180.4454753334001,0.44,107,70,0,177,0.23
